,sku,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
760,10509,TEMODAL 180MG FR C/5CAP,SCHERING-PLOUGH,FarmaSilva,4521.0,7800.0,42.04,"Temodal,Temozolomida,Zabrux,Temotem,Temolida, cancer, oncologico, tumo, tumor cerebral, gliobastoma, temozolamida"
761,10506,TEMODAL 20MG FR C/5CAP,SCHERING-PLOUGH,FarmaSilva,677.0,2534.29,73.29,"Temodal,Temozolomida,Zabrux,Temotem,Temolida, cancer, oncologico, tumo, tumor cerebral, gliobastoma, temozolamida"
762,10734,TEMODAL 250MG C/ 5 CAP,SCHERING-PLOUGH,FarmaSilva,7555.0,8400.0,10.06,"Temodal,Temozolomida,Zabrux,Temotem,Temoli, cancer, oncologico, tumo, tumor cerebral, gliobastoma, temozolamida"
763,11225,TEMODAL 250MG FR C/ 5CAP,SCHERING-PLOUGH,FarmaSilva,7500.0,8900.0,15.73,"Temodal,Temozolomida,Zabrux,Temotem,Temoli, cancer, oncologico, tumo, tumor cerebral, gliobastoma, temozolamida"
764,10510,TEMODAL 250MG FR C/ 5CAPS,SCHERING-PLOUGH,FarmaSilva,7600.0,8900.0,14.61,"Temodal,Temozolomida,Zabrux,Temotem,Temoli, cancer, oncologico, tumo, tumor cerebral, gliobastoma, temozolamida"
765,10653,TEMOZOLOMIDA 250MG C/ 5 CAPS GEL SUN PHARMA,SUN FARMA,FarmaSilva,1599.0,4589.0,65.16,A temozolomida é indicada no tratamento de pacientes com: Glioblastoma multiforme recém-diagnosticado. 
766,10505,TEMODAL 5MG C/ 5 CAP,SCHERING-PLOUGH,FarmaSilva,131.0,250.0,47.6,"Temodal,Temozolomida,Zabrux,Temotem,Temolida, cancer, oncologico, tumo, tumor cerebral, gliobastoma, temozolamida"
767,11386,TEMOZOLOMIDA 5MG C/5CAPS SUN PHARMA,SunPharma,FarmaSilva,89.0,189.0,52.91,"INDICAÇÃO A temozolomida (substância ativa) é indicada no tratamento de pacientes com:  Glioblastoma multiforme recém-diagnosticado..."
768,10949,TEMOZOLOMIDA 5MG C/ 5CAPSULAS EUROFARMA,EUROFARMA,FarmaSilva,110.0,248.0,55.65,A temozolomida é indicada no tratamento de pacientes com: Glioblastoma multiforme recém-diagnosticado. 
769,10951,TEMOZOLOMIDA 250MG C/ 5CAPS EUROFARMA,EUROFARMA,FarmaSilva,1360.0,3350.0,59.4,A temozolomida é indicada no tratamento de pacientes com: Glioblastoma multiforme recém-diagnosticado. 
770,12747,"TEORO 0,05MG/ML C/ 1 FA AMP SIST FECH 100ML IV",LIBBS,FarmaSilva,919.0,1400.0,34.36,"INDICAÇÃO Tratamento da osteoporose em mulheres na pós-menopausa para reduzir a incidência de fraturas do quadril, vertebrais e não vertebrais e..."
771,13732,TERGLY 1MG CX C/ 1FR/AMP COM PÓ IV,VOLPHARMA,FarmaSilva,310.0,310.0,0.0,"INDICAÇÃO Tergly® é destinado para o tratamento de urgência dos sangramentos das varizes esofágicas (hemorragia digestiva alta varicosa) e para o..."
772,12375,TERIFLUNOMIDA 14 MG C/30 COMP REV,ACCORD,FarmaSilva,,,,"INDICAÇÃO A teriflunomida está indicada para o tratamento de pacientes com as formas recorrentes de esclerose múltipla (doença neurológica..."
773,10898,TEVACARBO 10MG/ML C/ 1 FA AMP 15ML IV,TEVA,FarmaSilva,104.47,104.47,0.0,"INDICAÇÃO Tevacarbo® (carboplatina) está indicado no tratamento de estados avançados do carcinoma de ovário de origem epitelial (incluindo..."
774,10899,TEVACARBO 10MG/ML C/ 1 FA AMP 45ML  IV,TEVA,FarmaSilva,217.85,217.85,0.0,"INDICAÇÃO Tevacarbo® (carboplatina) está indicado no tratamento de estados avançados do carcinoma de ovário de origem epitelial (incluindo..."
775,11267,TOPOTECANA 4MG C/ 1 FA 4ML AMP IV,ACCORD,FarmaSilva,225.0,225.0,0.0,"INDICAÇÃO  Topotecana é indicado no tratamento de câncer de ovário, colo do útero e pulmão. PRINCÍPIO ATIVO Cloridrato de Topotecana...."
776,13278,TRIANCIL 20MG/ML C/1 FA 5ML,APSEN,FarmaSilva,110.5,110.5,0.0,"INDICAÇÃO Triancil® é indicado como auxiliar no tratamento de curto-prazo das seguintes doenças inflamatórias nas articulações:  Sinovite por..."
777,11628,"TOVAR 3,5 MG C/ 1 FA AMP PÓ SOL IV",ACHE,FarmaSilva,1678.88,1678.88,0.0,"INDICAÇÃO O Tovar é indicado para o tratamento de adultos com mieloma múltiplo, que é um tipo de câncer de medula óssea, eQue não receberam..."
778,10986,TREMFYA 100MG C/ 1 SER PRE 1ML + DISP SEG SUB,JanssenCilag,FarmaSilva,15200.0,18900.0,19.58,"INDICAÇÃO Psoríase em placaTremfya® é indicado para o tratamento de pacientes adultos com psoríase moderada a grave que são candidatos para..."
779,13662,TRODELVY 180MG C/1 FA,GILEAD SCIENCES,FarmaSilva,,,,"*MEDICAMENTO IMPORTADO*  INDICAÇÃO Trodelvy é indicado para tratar um tipo de câncer de mama em adultos chamado de câncer de mama triplo-negativo..."
780,11268,TRUXIMA 10MG/ML C/ 1 FA 50ML IV,CELLTRION HEALTHCARE,FarmaSilva,2190.0,3200.0,31.56,"INDICAÇÃO Truxima é indicado para o tratamento de linfomas e de algumas doenças em que os linfócitos B (células do sistema imunológico) desempenham..."
781,11269,TRUXIMA 10MG/ML C/ 2 FA 10ML IV,CELLTRION HEALTHCARE,FarmaSilva,937.0,2589.0,63.81,"INDICAÇÃO Truxima é indicado para o tratamento de linfomas e de algumas doenças em que os linfócitos B (células do sistema imunológico) desempenham..."
782,13344,TRODELVY 200MG C/1 FA,GILEAD SCIENCES,FarmaSilva,,,,"INDICAÇÃO Trodelvy é indicado para tratar um tipo de câncer de mama em adultos chamado de câncer de mama triplo-negativo. O medicamento é usado..."
783,12217,VEKLURY 100MG C/ 1 FA SOL IV,GILEAD SCIENCES,FarmaSilva,5940.0,5940.0,0.0,"INDICAÇÃO Veklury® é indicado para o tratamento da doença causada pelo coronavírus de 2019 (COVID-19) em adultos e adolescentes (com idade igual ou..."
784,10892,TYSABRI 20MG/ML C/ 1 FA 15ML IV,BIOGEN,FarmaSilva,8110.0,8900.0,8.88,"INDICAÇÃO Tysabri® (natalizumabe) é indicado como terapia única no tratamento de formas muito ativas da Esclerose Múltipla recorrente-remitente (EM)..."
785,10915,VALCYTE 450MG C/ 60 COMP REV,ROCHE,FarmaSilva,14581.0,16500.0,11.63,"INDICAÇÃO Valcyte é indicado para o tratamento de retinite (inflamação da retina) por citomegalovírus (CMV) em pacientes adultos com síndrome da..."
786,10827,VECTIBIX 20MG/ML C/ 1 FA 5ML USO IV,AMGEN,FarmaSilva,1669.0,2350.0,28.98,"INDICAÇÃO Vectibix é indicado para o tratamento de câncer colorretal metastático (câncer intestinal) em pacientes adultos com um certo tipo de tumor..."
787,10816,"VELCADE 3,5MG C/ 1 FR AMP",JanssenCilag,FarmaSilva,4800.0,6100.0,21.31,"INDICAÇÃO Velcade® é indicado para o tratamento de adultos com mieloma múltiplo, que é um tipo de câncer de medula óssea, e:Que não receberam..."
788,11022,VENCLEXTA 100MG+100MG+10MG+50MG C/ 42CP,ABBVIE,FarmaSilva,11979.0,13800.0,13.2,"INDICAÇÃO Leucemia Linfocítica CrônicaVenclexta® (venetoclax) é indicado para o tratamento da Leucemia Linfocítica Crônica (LLC) em pacientes..."
789,12119,VENCLEXTA 10MG C/ 14CP,ABBVIE,FarmaSilva,665.0,665.0,0.0,"INDICAÇÃO Leucemia Linfocítica CrônicaVenclexta® (venetoclax) é indicado para o tratamento da Leucemia Linfocítica Crônica (LLC) em pacientes..."
790,11024,VENCLEXTA 100MG C/ 120 CP,ABBVIE,FarmaSilva,47900.0,64960.0,26.26,"INDICAÇÃO Leucemia Linfocítica CrônicaVenclexta® (venetoclax) é indicado para o tratamento da Leucemia Linfocítica Crônica (LLC) em pacientes..."
791,11023,VENCLEXTA 50MG C/ 7CP,ABBVIE,FarmaSilva,1500.0,3256.0,53.93,"INDICAÇÃO Leucemia Linfocítica CrônicaVenclexta® (venetoclax) é indicado para o tratamento da Leucemia Linfocítica Crônica (LLC) em pacientes..."
792,12749,VERAZO 1MG C/ FA AMP IV,LIBBS,FarmaSilva,490.0,1980.0,75.25,"Verazo, Bortezomibe, Velcade, Mielocade, mieloma multiplo, quimioterapia, cancer, medula ossea, transplante, libbs"
793,11632,VEQUILE 50MG/ML CX C/1 SER PRE 5ML + AGUL USO IM,SANDOZ,FarmaSilva,2238.88,2238.88,0.0,"INDICAÇÃO Vequile é indicado para o tratamento de câncer de mama localmente avançado ou metastásico em mulheres de qualquer idade e que estejam na..."
794,12750,"VERAZO 1,5MG C/ FA IV",LIBBS,FarmaSilva,690.0,1980.0,65.15,"Verazo, Bortezomibe, Velcade, Mielocade, mieloma multiplo, quimioterapia, cancer, medula ossea, transplante, libbs"
795,11922,VENVANSE 30MG C/ 28 CAPS DURAS,TAKEDA,FarmaSilva,,,,"MEDICAMENTO SUJEITO A CONTROLE ESPECIAL PORTARIA Nº 344. Medicamento com venda restrita para empresas CNPJ e profissionais da área da saúde. Para..."
796,12751,"VERAZO 3,5MG C/1 FA",LIBBS,FarmaSilva,1690.0,6200.0,72.74,"Verazo, Bortezomibe, Velcade, Mielocade, mieloma multiplo, quimioterapia, cancer, medula ossea, transplante, libbs"
797,9463,"VERSA 20MG/0,2ML C/6SER IV OU SUB",EUROFARMA,FarmaSilva,185.0,245.0,24.49,"Versa,Enoxaparina Sódica,trombose,embolia,pulmonar, clexane, cutenox, enoxaparina, Enoxalow, eurofarma"
798,9462,"VERSA 40MG/0,4ML C/6SER E SIT. SEGU. IV OU SUB",EUROFARMA,FarmaSilva,200.0,499.0,59.92,Tratamento da trombose.
799,9011,"VERSA 60MG/0,6ML C/2SER + SIST. SEGURANÇA IV OU SUB",EUROFARMA,FarmaSilva,135.0,289.0,53.29,Tratamento da trombose (oclusão por trombo) de veias profundas já estabelecida com ou sem embolia pulmonar.
800,10406,"VERSA 60MG/0,6ML C/2SER IV OU SUB",EUROFARMA,FarmaSilva,115.0,258.9,55.58,"Enoxaparina, Versa, Enoxaparina sódica,trombose,pulmonar, cutenox, clexane, enoxalow"
801,9964,"VERSA 80MG/0,8ML C/2SER IV OU SUB",EUROFARMA,FarmaSilva,221.0,350.0,36.86,Tratamento da trombose.
802,9371,"VERSA 80MG/0,8ML C/2SER SIST SEGURANCA IV OU SUB",EUROFARMA,FarmaSilva,149.0,255.0,41.57,Tratamento da trombose.
803,11621,VERZENIOS 100MG C/ 30 COMP REV,ELI LILLY,FarmaSilva,6478.0,9800.0,33.9,"INDICAÇÃO Verzenios é indicado para o tratamento de pacientes adultos com câncer de mama avançado ou metastático, com receptor hormonal positivo e..."
804,11622,VERZENIOS 100MG C/ 60 COMP REV,ELI LILLY,FarmaSilva,18260.0,24900.0,26.67,"INDICAÇÃO Verzenios é indicado para o tratamento de pacientes adultos com câncer de mama avançado ou metastático, com receptor hormonal positivo e..."
805,11623,VERZENIOS 150MG C/ 60 COMP REV,ELI LILLY,FarmaSilva,18350.0,28000.0,34.46,"INDICAÇÃO Verzenios é indicado para o tratamento de pacientes adultos com câncer de mama avançado ou metastático, com receptor hormonal positivo e..."
806,10870,VERZENIOS 150MG C/ 30 COMP REV,LILLY,FarmaSilva,9004.0,13900.0,35.22,"INDICAÇÃO Verzenios é indicado para o tratamento de pacientes adultos com câncer de mama avançado ou metastático, com receptor hormonal positivo e..."
807,11624,VERZENIOS 200MG C/ 30 COMP REV,ELI LILLY,FarmaSilva,11145.0,15000.0,25.7,"INDICAÇÃO Verzenios é indicado para o tratamento de pacientes adultos com câncer de mama avançado ou metastático, com receptor hormonal positivo e..."
808,11615,VERZENIOS 50MG C/ 30 COMP REV,ELI LILLY,FarmaSilva,3381.0,5900.0,42.69,"INDICAÇÃO Verzenios é indicado para o tratamento de pacientes adultos com câncer de mama avançado ou metastático, com receptor hormonal positivo e..."
809,11625,VERZENIOS 200MG C/ 60 COMP REV,ELI LILLY,FarmaSilva,24500.0,32000.0,23.44,"INDICAÇÃO Verzenios é indicado para o tratamento de pacientes adultos com câncer de mama avançado ou metastático, com receptor hormonal positivo e..."
810,11620,VERZENIOS 50MG C/ 60 COMP REV,ELI LILLY,FarmaSilva,9690.0,11900.0,18.57,"INDICAÇÃO Verzenios é indicado para o tratamento de pacientes adultos com câncer de mama avançado ou metastático, com receptor hormonal positivo e..."
811,10928,VFEND 200MG CX C/ 14 COMP REVESTIDOS,WIETH / PFIZER,FarmaSilva,6390.0,9500.0,32.74,"INDICAÇÃO Vfend® (voriconazol) é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus),..."
812,10927,VFEND 200MG CX C/1FA IV,WIETH / PFIZER,FarmaSilva,2049.0,2400.0,14.62,"INDICAÇÃO Vfend® (voriconazol) é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus),..."
813,10633,VIDAZA 100MG C/1 FA SC,UNITED,FarmaSilva,1387.0,3500.0,60.37,"INDICAÇÃO Vidaza® é indicado para o tratamento de pacientes com Síndrome Mielodisplásica (alteração das células sanguíneas) dos subtipos anemia..."
814,10178,VICTOZA 6MG/ML SOL INJ C/ 2 SIST DE APLIC C/ 3ML,NOVO NORDISK,FarmaSilva,565.22,690.0,18.08,"INDICAÇÃO Victoza é usado para tratar diabetes mellitus tipo 2 quando dieta e exercício sozinhos já não conseguem controlar seu nível de açúcar no..."
815,11644,VFEND 200MG CX COM 14 COMP REV,WIETH / PFIZER,FarmaSilva,6180.0,7900.0,21.77,"INDICAÇÃO Vfend® (voriconazol) é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus),..."
816,11147,VIDAZA 100MG PO LIOF SUS INJ SC FA,UNITED,FarmaSilva,1390.0,3500.0,60.29,"INDICAÇÃO Vidaza® é indicado para o tratamento de pacientes com Síndrome Mielodisplásica (alteração das células sanguíneas) dos subtipos anemia..."
817,11462,VINCRISTINA 1MG/ML C/1FA 1 ML IV,BERGAMO,FarmaSilva,28.66,89.5,67.98,"INDICAÇÃO Vincristina é indicado para quimioterapia combinada para o tratamento de tumores malignos, leucemias, linfomas, câncer de mama, ovário,..."
818,8651,VINCRISTINA 1MG/ML C/1FA 2 ML IV,ACCORD,FarmaSilva,88.0,168.0,47.62,"INDICAÇÃO Vincristina é indicado para quimioterapia combinada para o tratamento de tumores malignos, leucemias, linfomas, câncer de mama, ovário,..."
819,11627,VITRAKVI 100MG C/ 60 CAPS DURAS,BAYER,FarmaSilva,86540.0,89000.0,2.76,"INDICAÇÃO Vitrakvi™ (larotrectinibe) é indicado para o tratamento de pacientes adultos e pediátricos com tumores sólidos localmente avançados ou..."
820,11561,VITRAKVI 20MG/ML 1 FR 100ML SOL V.O,BAYER,FarmaSilva,27690.0,35600.0,22.22,"INDICAÇÃO Vitrakvi™ (larotrectinibe) é indicado para o tratamento de pacientes adultos e pediátricos com tumores sólidos localmente avançados ou..."
821,11626,VITRAKVI 25MG C/ 60 CAPS DURAS,BAYER,FarmaSilva,21189.0,24682.0,14.15,"INDICAÇÃO Vitrakvi™ (larotrectinibe) é indicado para o tratamento de pacientes adultos e pediátricos com tumores sólidos localmente avançados ou..."
822,11256,VIVAXXIA 500MG C/ 1 FR AMP 50ML IV LIBBS,LIBBS,FarmaSilva,4560.0,8900.0,48.76,"INDICAÇÃO Vivaxxia é indicado para o tratamentode leucemia e linfomas. PRINCÍPIO ATIVO Rituximabe. ARMAZENAMENTO Vivaxxia deve ser armazenado..."
823,11255,VIVAXXIA 100MG/ML C/ 2 FR AMP 10ML IV LIBBS,LIBBS,FarmaSilva,1970.0,4580.0,56.99,"INDICAÇÃO Vivaxxia é indicado para o tratamentode leucemia e linfomas. PRINCÍPIO ATIVO Rituximabe. ARMAZENAMENTO Vivaxxia deve ser armazenado..."
824,12720,"VOLARE 20MG C/ 10 SER X 0,2ML + SIST SEG SOL INJ SUB OU IV",ACHE,FarmaSilva,337.0,590.0,42.88,Tratamento da trombose.
825,12721,"VOLARE 40MG C/ 10 SER X 0,4ML + SIST SEG SOL INJ SUB OU IV",ACHE,FarmaSilva,433.0,860.0,49.65,Tratamento da trombose.
826,12719,"VOLARE 60MG C/ 2 SER X 0,6ML + SIST SEG SOL INJ SUB OU IV",ACHE,FarmaSilva,144.0,350.0,58.86,Tratamento da trombose.
827,12718,"VOLARE 80MG C/ 2 SER X 0,8ML + SIST SEG SOL INJ SUB OU IV",ACHE,FarmaSilva,216.0,350.0,38.29,Tratamento da trombose.
828,11049,VOLIBRIS 10MG C/ 30COMP REV,GSK,FarmaSilva,5560.0,5560.0,0.0,"INDICAÇÃO Volibris® é usado para tratar a pressão alta nos vasos sanguíneos que transportam o sangue do coração para os pulmões (hipertensão..."
829,10777,VOLIBRIS 5MG C/ 30COMP REV,GSK,FarmaSilva,2760.0,2950.0,6.44,"INDICAÇÃO Volibris® é usado para tratar a pressão alta nos vasos sanguíneos que transportam o sangue do coração para os pulmões (hipertensão..."
830,11932,VORI 200MG C/ CX 14 COMP REVESTIDOS,CRISTALIA,FarmaSilva,549.0,1100.0,50.09,"INDICAÇÃO Vori é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus), infecções invasivas..."
831,10821,VORICONAZOL 200MG C/ 10 COMP REV,GLENMARK,FarmaSilva,669.0,1800.0,62.83,"INDICAÇÃO Voriconazol é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus), infecções..."
832,11182,VORICONAZOL 200MG C/ 14COMP REV ACCORD,ACCORD,FarmaSilva,448.0,2800.0,84.0,"INDICAÇÃO Voriconazol é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus), infecções..."
833,11316,VORICONAZOL 200MG C/ 14 COMP REV,SANDOZ,FarmaSilva,463.0,1900.0,75.63,"INDICAÇÃO Voriconazol é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus), infecções..."
834,10627,VORICONAZOL 200MG INJ C/1FA,CRISTALIA,FarmaSilva,,,,"INDICAÇÃO Voriconazol é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus), infecções..."
835,8788,VORICONAZOL 200MG C/ 14CP CRISTALIA,CRISTALIA,FarmaSilva,455.0,1254.0,63.72,"INDICAÇÃO Voriconazol é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus), infecções..."
836,11275,VORICONAZOL 50MG C/ 14 COMP REV ACCORD,ACCORD,FarmaSilva,538.0,1489.0,63.87,"INDICAÇÃO Voriconazol é indicado para o tratamento de aspergilose invasiva (infecção produzida por um fungo da espécie Aspergillus), infecções..."
837,10512,VOTRIENT 200MG C/30COMP,NOVARTIS,FarmaSilva,2989.0,4527.99,33.99,"Votrient é indicado para o tratamento de carcinoma de células renais (CCR) avançado e/ou metastático, uma forma de câncer nos rins. Votrient é indicado para o tratamento de pacientes com sarcoma de partes moles (STS) avançado, que receberam quimioterapia prévia, excluindo-se pacientes com tumor do estroma gastrintestinal (GIST) ou STS adipocitário."
838,11639,VOTRIENT 400MG C/30 COMPRIMIDOS,NOVARTIS,FarmaSilva,6390.0,7900.0,19.11,"Votrient é indicado para o tratamento de carcinoma de células renais (CCR) avançado e/ou metastático, uma forma de câncer nos rins. Votrient é indicado para o tratamento de pacientes com sarcoma de partes moles (STS) avançado, que receberam quimioterapia prévia, excluindo-se pacientes com tumor do estroma gastrintestinal (GIST) ou STS adipocitário."
839,11442,VOTRIENT 400MG C/60COMP,NOVARTIS,FarmaSilva,11589.0,14900.0,22.22,"Votrient é indicado para o tratamento de carcinoma de células renais (CCR) avançado e/ou metastático, uma forma de câncer nos rins. Votrient é indicado para o tratamento de pacientes com sarcoma de partes moles (STS) avançado, que receberam quimioterapia prévia, excluindo-se pacientes com tumor do estroma gastrintestinal (GIST) ou STS adipocitário."
840,10098,VOTRIENT 400MG C/30COMP,NOVARTIS,FarmaSilva,6490.0,6490.0,0.0,"Votrient é indicado para o tratamento de carcinoma de células renais (CCR) avançado e/ou metastático, uma forma de câncer nos rins. Votrient é indicado para o tratamento de pacientes com sarcoma de partes moles (STS) avançado, que receberam quimioterapia prévia, excluindo-se pacientes com tumor do estroma gastrintestinal (GIST) ou STS adipocitário."
841,10099,VOTRIENT 400MG C/60 COMPRIMIDOS,NOVARTIS,FarmaSilva,11660.0,14900.0,21.74,"Votrient é indicado para o tratamento de carcinoma de células renais (CCR) avançado e/ou metastático, uma forma de câncer nos rins. Votrient é indicado para o tratamento de pacientes com sarcoma de partes moles (STS) avançado, que receberam quimioterapia prévia, excluindo-se pacientes com tumor do estroma gastrintestinal (GIST) ou STS adipocitário."
842,13485,"VOXZOGO 0,4MG C/10FA + 10 SER PREENC DIL 0,5ML + 10 AGU + 10 SER",BIOMARIN,FarmaSilva,66989.0,78900.0,15.1,"INDICAÇÃO Voxzogo é indicado para o tratamento da acondroplasia em pacientes a partir de 2 anos de idade cujos ossos ainda estão crescendo. A..."
843,13486,"VOXZOGO 1,2MG C/10FA + 10 SER PREENC DIL 0,6ML + 10 AGU + 10 SER",BIOMARIN,FarmaSilva,66908.0,79800.0,16.16,"INDICAÇÃO Voxzogo é indicado para o tratamento da acondroplasia em pacientes a partir de 2 anos de idade cujos ossos ainda estão crescendo. A..."
844,13484,"VOXZOGO 0,56MG C/10FA + 10 SER PREENC DIL 0,7ML + 10 AGU + 10 SER",BIOMARIN,FarmaSilva,66989.0,78900.0,15.1,"INDICAÇÃO Voxzogo é indicado para o tratamento da acondroplasia em pacientes a partir de 2 anos de idade cujos ossos ainda estão crescendo. A..."
845,12155,VYNDAQEL 20MG C/ 120 CAPSULAS MOLES,PFIZER,FarmaSilva,128900.0,189000.0,31.8,"INDICAÇÃO Vyndaqel® (tafamidis meglumina) é indicado para o tratamento de amiloidose (doença caracterizada pelo depósito de substância amiloide nos..."
846,12152,VYNDAQEL 20MG C/ 30 CAPSULAS MOLES,PFIZER,FarmaSilva,33800.0,33800.0,0.0,"INDICAÇÃO Vyndaqel® (tafamidis meglumina) é indicado para o tratamento de amiloidose (doença caracterizada pelo depósito de substância amiloide nos..."
847,10879,WINDUZA 100MG C/ 1 FA AMP,DR REDDYS,FarmaSilva,770.0,1510.0,49.01,"INDICAÇÃO Winduza® é indicado para o tratamento de pacientes com Síndrome Mielodisplásica (alteração das células sanguíneas) dos subtipos anemia..."
848,10834,XALKORI 250MG C/ 1 FA 60 CAPS,PFIZER,FarmaSilva,36249.0,44900.0,19.27,"INDICAÇÃO Xalkori® (crizotinibe) é indicado para o tratamento de câncer de pulmão não pequenas células (CPCNP) avançado positivo para quinase de..."
849,11011,XALKORI 200MG C/ 60 CAPS,PFIZER,FarmaSilva,32550.0,44000.0,26.02,"INDICAÇÃO Xalkori® (crizotinibe) é indicado para o tratamento de câncer de pulmão não pequenas células (CPCNP) avançado positivo para quinase de..."
850,11501,XELJANZ 10MG C/ 60 COMP REV,WYETH,FarmaSilva,,,,"INDICAÇÃO Xeljanz é indicado para colite ulcerativa, artrite reumatoide e artrite psoriásica. PRINCÍPIO ATIVO Citrato de Tofacitinibe...."
851,11491,XELJANZ 5MG C/ 60 COMP REV,WYETH,FarmaSilva,5400.0,8600.0,37.21,"INDICAÇÃO Xeljanz é indicado para colite ulcerativa, artrite reumatoide e artrite psoriásica. PRINCÍPIO ATIVO Citrato de Tofacitinibe...."
852,10515,XELODA 500MG C/120COMP,ROCHE,FarmaSilva,3263.5,3263.5,0.0,"Xeloda, capecitabina, Capeliv, Capecare, câncer de mama, câncer de cólon e reto, câncer gástrico, oncologico "
853,10516,XELODA 150MG C/60COMP,ROCHE,FarmaSilva,549.0,580.0,5.34,"Xeloda, capecitabina,Capeliv, Capecare, câncer de mama, câncer de cólon e reto, câncer gástrico, oncologico "
854,11420,"XGEVA 120MG C/ 1 FR AMP 1,7ML SUB",AMGEN,FarmaSilva,2110.0,2568.0,17.83,"INDICAÇÃO Xgeva é indicado para o tratamento de altos níveis sanguíneos de cálcio causados por câncer, após a falha no tratamento com bisfosfonato...."
855,11215,XIFAXAN 550MG C/ 28 COMP,BIOLAB,FarmaSilva,639.0,980.0,34.8,"INDICAÇÃO Xifaxan® é um antibiótico destinado para o tratamento e redução da recorrência de episódios de encefalopatia hepática em adultos com..."
856,11378,XOLAIR 150MG C/1 SER PREE 1ML USO SUB,NOVARTIS,FarmaSilva,3047.0,3114.1,2.15,"Xolair,Omalizumabe, asma,asma alérgica."
857,10434,XOLAIR 150MG C/1FA+DIL 2ML,NOVARTIS,FarmaSilva,3144.0,3144.0,0.0,"Xolair,Omalizumabe, asma,asma alérgica."
858,11377,XOLAIR 150MG C/1FA AMP USO SUB,NOVARTIS,FarmaSilva,3144.0,3144.0,0.0,"Xolair,Omalizumabe, asma,asma alérgica."
859,12362,XOSPATA 40MG C/84 COMP REV,ASTELLAS FARMA,FarmaSilva,147400.0,189000.0,22.01,"INDICAÇÃO Xospata é usado no tratamento de adultos com leucemia mieloide aguda (LMA), um câncer de certo tipo de células sanguíneas. Xospata é..."
860,10567,XTANDI 40MG C/ 120 CAPS,ASTELLAS FARMA,FarmaSilva,12499.99,16500.0,24.24,"INDICAÇÃO Xtandi é utilizado para tratar homens adultos com câncer de próstata PRINCÍPIO ATIVO Enzalutamida. ARMAZENAMENTO Xtandi deve ser..."
861,1693,XYLESTESIN 2% S/V C/10FA 20ML,CRISTALIA,FarmaSilva,269.0,589.0,54.33,"Medicamento com venda restrita para empresas CNPJ e profissionais da área da saúde. Para compras por Pessoa Jurídica, necessário apresentar: ..."
862,1674,XYLESTESIN  10% SPRAY 50ML,CRISTALIA,FarmaSilva,95.4,290.0,67.1,Tratar pequenos ferimentos em geral.
863,11009,YERVOY 50MG C/1FA 10ML,BRISTOLMYERSSQUIBB,FarmaSilva,26600.0,28900.0,7.96,"MEDICAMENTO IMPORTADO -  PRODUTO ENCOMENDADO  INDICAÇÃO Yervoy em monoterapia (sozinho) é indicado para o tratamento de melanoma (um tipo de..."
864,10886,"SANDOSTATIN LAR 30MG C/ 1 FR AMP + 1 SR C/ 2,5ML DE DIL + SIST APL USO IM",NOVARTIS,FarmaSilva,9580.0,11000.0,12.91,"Octride,Acetato de Octreotida, Tumor neuroendócrino, Intestino, Estômago,Pâncreas"
865,10729,ENBREL 25MG C/ 4 FA AMP + 4 SER 1 ML + 4 AGU + 4 ADPT + 8 LENÇOS,WYETH,FarmaSilva,6400.0,6400.0,0.0,"Enbrel está indicado para redução dos sinais e sintomas e inibição da progressão do dano estrutural em pacientes com artrite reumatoide ativa moderada a grave.  Enbrel está indicado no tratamento da artrite reumatoide ativa moderada a grave, quando a resposta a um ou mais tratamentos com DMARDs (drogas antirreumáticas modificadoras da doença) se mostrar insatisfatória.  Enbrel está indicado no tratamento da artrite idiopática juvenil em menores com idade entre 4 a 17 anos em pacientes que apresentaram resposta insatisfatória a um ou mais DMARDs (drogas antirreumáticas modificadoras da doença)."
866,10884,"SANDOSTATIN LAR 10MG, C/ 1 FR AMP + 1 SR C/ 2,5ML DE DIL + SIST APL USO IM",NOVARTIS,FarmaSilva,4890.0,5800.0,15.69,"Octride,Acetato de Octreotida, Tumor neuroendócrino, Intestino, Estômago,Pâncreas"
867,13658,TRIKAFTA (100 + 50 + 75)MG + 150MG C/ 56 + 28 COMP REV,VERTEX FARMACEUTICA,FarmaSilva,,,,"INDICAÇÃO Trikafta® (elexacaftor/tezacaftor/ivacaftor + ivacaftor) é um medicamento de prescrição médica utilizado para o tratamento de fibrose..."
